Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Atalanta,4431,P,Carnesecchi,6.5,0,0,0,0,0,0,0,0,0
Atalanta,554,D,Zappacosta,5.5,0,0,0,0,0,0,0,0,0
Atalanta,787,D,Djimsiti,6,0,0,0,0,0,0,0,0,0
Atalanta,2640,D,Kolasinac,6,0,0,0,0,0,0,1,0,0
Atalanta,4887,D,Bellanova,6,0,0,0,0,0,0,0,0,0
Atalanta,5526,D,Scalvini,6,0,0,0,0,0,0,1,0,0
Atalanta,5578,D,Kossounou,6,0,0,0,0,0,0,0,0,0
Atalanta,6046,D,Hien,6,0,0,0,0,0,0,0,0,0
Atalanta,22,C,De Roon,6,0,0,0,0,0,0,0,0,0
Atalanta,2077,C,Pasalic,5,0,0,0,0,0,0,0,0,0
Atalanta,2766,C,Zaniolo,5.5,0,0,0,0,0,0,0,0,0
Atalanta,4947,C,Brescianini,6*,0,0,0,0,0,0,0,0,0
Atalanta,5119,C,Samardzic,6,0,0,0,0,0,0,0,0,0
Atalanta,5792,C,Ederson D.s.,5.5,0,0,0,0,0,0,0,0,0
Atalanta,4730,A,Lookman,5.5,0,0,0,0,0,0,0,0,0
Atalanta,5995,A,De Ketelaere,5,0,0,0,0,0,0,0,0,0
Bologna,133,P,Skorupski,5.5,0,2,0,0,0,0,0,0,0
Bologna,4734,D,Miranda J.,6,0,0,0,0,0,0,1,0,0
Bologna,5678,D,Holm,6.5,0,0,0,0,0,0,1,0,0
Bologna,6042,D,Lucumi',5.5,0,0,0,0,0,0,1,0,0
Bologna,6066,D,Posch,6*,0,0,0,0,0,0,0,0,0
Bologna,6202,D,Beukema,7,0,0,0,0,0,0,0,0,0
Bologna,788,C,Freuler,6.5,0,0,0,0,0,0,0,0,0
Bologna,2167,C,Orsolini,5.5,0,0,0,0,0,0,0,0,0
Bologna,5564,C,Ndoye,6,0,0,0,0,0,0,0,0,0
Bologna,5858,C,Ferguson,7,0,0,0,0,1,0,0,0,0
