Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Atalanta,4431,P,Carnesecchi,6,0,3,0,0,0,0,0,0,0
Atalanta,554,D,Zappacosta,6,0,0,0,0,0,0,0,0,0
Atalanta,787,D,Djimsiti,5,0,0,0,0,0,0,1,0,0
Atalanta,4887,D,Bellanova,6,0,0,0,0,0,0,0,0,0
Atalanta,5354,D,Ruggeri,5.5,0,0,0,0,0,0,1,0,0
Atalanta,5526,D,Scalvini,5,0,0,0,0,0,0,1,0,0
Atalanta,6046,D,Hien,5.5,0,0,0,0,0,0,1,0,0
Atalanta,22,C,De Roon,6.5,0,0,0,0,0,0,0,0,0
Atalanta,2077,C,Pasalic,6,0,0,0,0,0,0,0,0,0
Atalanta,2766,C,Zaniolo,6,0,0,0,0,0,0,0,0,0
Atalanta,4947,C,Brescianini,6*,0,0,0,0,0,0,0,0,0
Atalanta,5119,C,Samardzic,6,0,0,0,0,0,0,0,0,0
Atalanta,5792,C,Ederson D.s.,5.5,0,0,0,0,0,0,0,0,0
Atalanta,4730,A,Lookman,7,1,0,0,0,0,0,0,0,0
Atalanta,5995,A,De Ketelaere,5.5,0,0,0,0,0,0,0,0,0
Atalanta,6228,A,Retegui,7.5,1,0,0,0,0,0,0,0,0
Bologna,2722,P,Ravaglia F.,6,0,1,0,0,0,0,0,0,0
Bologna,487,D,De Silvestri,6,0,0,0,0,0,0,0,0,0
Bologna,2653,D,Lykogiannis,6.5,0,0,0,0,0,0,0,0,1
Bologna,4734,D,Miranda J.,6,0,0,0,0,0,0,0,0,0
Bologna,6042,D,Lucumi',6,0,0,0,0,0,0,0,0,0
Bologna,6066,D,Posch,6,0,0,0,0,0,0,0,0,0
Bologna,6202,D,Beukema,6,0,0,0,0,0,0,0,0,0
Bologna,788,C,Freuler,6,0,0,0,0,0,0,0,0,0
Bologna,2167,C,Orsolini,8,1,0,0,0,0,0,0,0,1
Bologna,5564,C,Ndoye,6,0,0,0,0,0,0,0,0,0
Bologna,5858,C,Ferguson,6.5,0,0,0,0,0,0,0,0,0
Bologna,6206,C,Fabbian,6*,0,0,0,0,0,0,0,0,0
Bologna,2765,A,Odgaard,7,1,0,0,0,0,0,0,0,0
Bologna,6572,A,Castro S.,7,1,0,0,0,0,0,1,0,0
Bologna,6643,A,Dallinga,6,0,0,0,0,0,0,0,0,0
Bologna,6895,A,Dominguez B.,6.5,0,0,0,0,0,0,0,0,1
Cagliari,4360,P,Caprile,6,0,1,0,0,0,0,0,0,0
Cagliari,393,D,Luperto,7,1,0,0,0,0,0,0,0,0
Cagliari,4210,D,Mina,6.5,0,0,0,0,0,0,0,0,0
Cagliari,4421,D,Augello,6.5,0,0,0,0,0,0,0,0,1
Cagliari,4433,D,Zortea,7,1,0,0,0,0,0,1,0,0
Cagliari,4461,D,Zappa,6,0,0,0,0,0,0,0,0,0
Cagliari,5701,D,Obert,7,1,0,0,0,0,0,0,0,0
Cagliari,440,C,Viola,5.5,0,0,0,0,0,0,0,0,0
Cagliari,1871,C,Deiola,7,0,0,0,0,0,0,1,0,1
Cagliari,4364,C,Gaetano,7,1,0,0,0,0,0,0,0,0
Cagliari,4870,C,Adopo,5.5,0,0,0,0,0,0,1,0,0
Cagliari,4965,C,Marin,7.5,0,0,0,0,0,0,0,0,2
Cagliari,6232,C,Makoumbou,5.5,0,0,0,0,0,0,0,0,0
Cagliari,6640,C,Felici,5.5,0,0,0,0,0,0,0,0,0
Cagliari,247,A,Pavoletti,6*,0,0,0,0,0,0,0,0,0
