Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Atalanta,4431,P,Carnesecchi,6.5,0,0,0,0,0,0,0,0,0
Atalanta,554,D,Zappacosta,6,0,0,0,0,0,0,0,0,0
Atalanta,695,D,Toloi,6.5,0,0,0,0,0,0,0,0,0
Atalanta,697,D,Cuadrado,6,0,0,0,0,0,0,1,0,0
Atalanta,787,D,Djimsiti,6.5,0,0,0,0,0,0,0,0,0
Atalanta,4887,D,Bellanova,6,0,0,0,0,0,0,0,0,0
Atalanta,5578,D,Kossounou,6,0,0,0,0,0,0,0,0,0
Atalanta,6046,D,Hien,6,0,0,0,0,0,0,1,0,0
Atalanta,22,C,De Roon,7,0,0,0,0,0,0,0,0,0
Atalanta,2077,C,Pasalic,6,0,0,0,0,0,0,0,0,0
Atalanta,4896,C,Maldini,5.5,0,0,0,0,0,0,0,0,0
Atalanta,4947,C,Brescianini,7,1,0,0,0,0,0,0,0,0
Atalanta,5792,C,Ederson D.s.,5.5,0,0,0,0,0,0,0,0,0
Atalanta,4730,A,Lookman,7,1,0,0,0,0,0,0,0,0
Atalanta,5995,A,De Ketelaere,7.5,2,0,0,0,0,0,0,0,0
Atalanta,6228,A,Retegui,7,0,0,0,0,0,0,0,0,2
Bologna,133,P,Skorupski,5,0,1,0,0,0,0,0,0,0
Bologna,357,D,Calabria,6*,0,0,0,0,0,0,0,0,0
Bologna,487,D,De Silvestri,6,0,0,0,0,0,0,0,0,0
Bologna,2653,D,Lykogiannis,6,0,0,0,0,0,0,0,0,0
Bologna,4734,D,Miranda J.,6,0,0,0,0,0,0,0,0,0
Bologna,6042,D,Lucumi',7,0,0,0,0,0,0,0,0,0
Bologna,6202,D,Beukema,6,0,0,0,0,0,0,0,0,0
Bologna,788,C,Freuler,6.5,1,0,0,0,0,0,0,0,0
Bologna,2167,C,Orsolini,6.5,0,0,0,0,0,0,0,0,0
Bologna,5298,C,Pobega,6*,0,0,0,0,0,0,0,0,0
