Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Atalanta,4431,P,Carnesecchi,6.5,0,0,0,0,0,0,0,0,0
Atalanta,554,D,Zappacosta,7,1,0,0,0,0,0,0,0,0
Atalanta,695,D,Toloi,6*,0,0,0,0,0,0,0,0,0
Atalanta,697,D,Cuadrado,6.5,0,0,0,0,0,0,0,0,0
Atalanta,787,D,Djimsiti,6.5,0,0,0,0,0,0,0,0,0
Atalanta,2640,D,Kolasinac,7,0,0,0,0,0,0,0,0,1
Atalanta,4887,D,Bellanova,6.5,0,0,0,0,0,0,0,0,0
Atalanta,6046,D,Hien,6.5,0,0,0,0,0,0,1,0,0
Atalanta,22,C,De Roon,7.5,1,0,0,0,0,0,0,0,0
Atalanta,2077,C,Pasalic,6*,0,0,0,0,0,0,0,0,0
Atalanta,4947,C,Brescianini,6.5,0,0,0,0,0,0,0,0,0
Atalanta,5119,C,Samardzic,6*,0,0,0,0,0,0,0,0,0
Atalanta,5792,C,Ederson D.s.,7,0,0,0,0,0,0,0,0,0
Atalanta,4730,A,Lookman,7.5,1,0,0,0,0,0,0,0,0
Atalanta,5995,A,De Ketelaere,6.5,0,0,0,0,0,0,0,0,0
Atalanta,6228,A,Retegui,7,0,0,0,0,1,0,0,0,0
Bologna,133,P,Skorupski,6,0,1,0,0,0,0,0,0,0
Bologna,357,D,Calabria,6.5,0,0,0,0,0,0,0,0,1
Bologna,4734,D,Miranda J.,6,0,0,0,0,0,0,0,0,0
Bologna,6042,D,Lucumi',6.5,0,0,0,0,0,0,0,0,0
Bologna,6202,D,Beukema,5.5,0,0,0,0,0,0,0,0,0
Bologna,2167,C,Orsolini,5.5,0,0,0,0,0,0,0,0,0
Bologna,5564,C,Ndoye,6.5,0,0,0,0,0,0,0,0,0
Bologna,5784,C,Aebischer,6,0,0,0,0,0,0,0,0,0
Bologna,5858,C,Ferguson,6,0,0,0,0,0,0,0,0,0
Bologna,6054,C,Moro N.,6,0,0,0,0,0,0,1,0,0
Bologna,2765,A,Odgaard,7,1,0,0,0,0,0,0,0,0
Bologna,4436,A,Cambiaghi,7,1,0,0,0,0,0,0,0,0
Bologna,6572,A,Castro S.,5.5,0,0,0,0,0,0,0,0,0
Bologna,6643,A,Dallinga,5.5,0,0,0,0,0,0,0,0,0
Bologna,6895,A,Dominguez B.,6.5,0,0,0,0,0,0,0,0,1
Cagliari,4360,P,Caprile,6,0,1,0,0,0,0,0,0,0
