Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Atalanta,4270,P,Rui Patricio,6,0,1,0,0,0,0,0,0,0
Atalanta,695,D,Toloi,6,0,0,0,0,0,0,0,0,0
Atalanta,697,D,Cuadrado,6.5,0,0,0,0,0,0,0,0,0
Atalanta,787,D,Djimsiti,7,1,0,0,0,0,0,0,0,0
Atalanta,2640,D,Kolasinac,6,0,0,0,0,0,0,0,0,0
Atalanta,4887,D,Bellanova,6.5,0,0,0,0,0,0,0,0,1
Atalanta,5354,D,Ruggeri,5.5,0,0,0,0,0,0,0,0,0
Atalanta,6046,D,Hien,6.5,0,0,0,0,0,0,0,0,0
Atalanta,22,C,De Roon,6,0,0,0,0,0,0,0,0,0
Atalanta,2077,C,Pasalic,6,0,0,0,0,0,0,0,0,0
Atalanta,4947,C,Brescianini,5.5,0,0,0,0,0,0,0,0,0
Atalanta,5119,C,Samardzic,6,0,0,0,0,0,0,0,0,0
Atalanta,5792,C,Ederson D.s.,5.5,0,0,0,0,0,0,0,0,0
Atalanta,2137,A,Scamacca,6*,0,0,0,0,0,0,0,0,0
Atalanta,5995,A,De Ketelaere,6,0,0,0,0,0,0,0,0,0
Atalanta,6228,A,Retegui,5,0,0,0,1,0,0,0,0,0
Bologna,133,P,Skorupski,6,0,0,0,0,0,0,0,0,0
Bologna,487,D,De Silvestri,7,1,0,0,0,0,0,0,0,0
Bologna,2653,D,Lykogiannis,7,0,0,0,0,0,0,1,0,1
Bologna,4734,D,Miranda J.,6.5,0,0,0,0,0,0,0,0,1
Bologna,6042,D,Lucumi',6.5,0,0,0,0,0,0,0,0,0
Bologna,6202,D,Beukema,6,0,0,0,0,0,0,0,0,0
Bologna,788,C,Freuler,6.5,0,0,0,0,0,0,1,0,0
Bologna,5564,C,Ndoye,6,0,0,0,0,0,0,1,0,0
Bologna,6054,C,Moro N.,6.5,0,0,0,0,0,0,0,0,0
Bologna,6206,C,Fabbian,7,1,0,0,0,0,0,0,0,0
Bologna,6225,C,El Azzouzi,6*,0,0,0,0,0,0,0,0,0
Bologna,2765,A,Odgaard,6.5,0,0,0,0,0,0,0,0,0
Bologna,4436,A,Cambiaghi,6*,0,0,0,0,0,0,0,0,0
Bologna,6572,A,Castro S.,6,0,0,0,0,0,0,0,0,0
Bologna,6643,A,Dallinga,6,0,0,0,0,0,0,0,0,0
Bologna,6895,A,Dominguez B.,7,0,0,0,0,0,0,0,0,0
Cagliari,4360,P,Caprile,6.5,0,2,0,0,0,0,0,0,0
Cagliari,393,D,Luperto,5.5,0,0,0,0,0,0,0,0,0
Cagliari,4210,D,Mina,5,0,0,0,0,0,0,0,0,0
Cagliari,4421,D,Augello,6,0,0,0,0,0,0,0,0,0
Cagliari,4433,D,Zortea,6,0,0,0,0,0,0,0,0,0
Cagliari,4461,D,Zappa,5,0,0,0,0,0,0,0,0,0
Cagliari,440,C,Viola,6,0,0,0,0,0,0,0,0,1
Cagliari,1871,C,Deiola,6,0,0,0,0,0,0,0,0,0
Cagliari,4364,C,Gaetano,5.5,0,0,0,0,0,0,0,0,0
Cagliari,4870,C,Adopo,6,0,0,0,0,0,0,0,0,0
Cagliari,6232,C,Makoumbou,6,0,0,0,0,0,0,0,0,0
Cagliari,6424,C,Prati,6*,0,0,0,0,0,0,0,0,0
Cagliari,6640,C,Felici,5.5,0,0,0,0,0,0,0,0,0
Cagliari,247,A,Pavoletti,6,0,0,0,0,0,0,0,0,0
Cagliari,4359,A,Piccoli,6.5,1,0,0,0,0,0,0,0,0
Cagliari,6598,A,Mutandwa,6*,0,0,0,0,0,0,0,0,0
Como,6966,P,Butez,6,0,2,0,0,0,0,0,0,0
Como,418,D,Goldaniga,5,0,0,0,0,0,0,0,0,0
Como,6230,D,Dossena,5,0,0,0,0,0,0,0,0,0
Como,6654,D,Iovine,6*,0,0,0,0,0,0,0,0,0
Como,6867,D,Valle,5.5,0,0,0,0,0,0,0,0,0
Como,6944,D,Jack,6*,0,0,0,0,0,0,0,0,0
Como,4486,C,Strefezza,6,0,0,0,0,0,0,0,0,0
Como,4658,C,Ikone',6,0,0,0,0,0,0,0,0,0
Como,5036,C,Caqueret,5,0,0,0,0,0,0,1,0,0
Como,5559,C,Da Cunha,6,0,0,0,0,0,0,0,0,0
Como,6151,C,Perrone,5,0,0,0,0,0,0,1,0,0
Como,6676,C,Engelhardt,5,0,0,0,0,0,0,0,0,0
Como,6815,C,Fadera,4,0,0,0,0,0,0,0,1,0
Como,6875,C,Paz N.,6,0,0,0,0,0,0,0,0,0
Como,6967,C,Diao,5.5,0,0,0,0,0,0,1,0,0
Como,2155,A,Cutrone,5.5,0,0,0,0,0,0,0,0,0
Empoli,6125,P,Vasquez D.,5.5,0,4,0,0,0,0,0,0,0
Empoli,358,D,De Sciglio,6,1,0,0,0,0,0,0,0,0
Empoli,5010,D,Ismajli,6.5,0,0,0,0,0,0,0,0,0
Empoli,5804,D,Cacace,5,0,0,0,0,0,0,0,0,0
Empoli,6537,D,Goglichidze,5,0,0,0,0,0,0,0,0,0
Empoli,6809,D,Marianucci,5.5,0,0,0,0,0,0,0,0,0
Empoli,6936,D,Tosto,6*,0,0,0,0,0,0,0,0,0
Empoli,4376,C,Zurkowski,5.5,0,0,0,0,0,0,0,0,0
Empoli,4498,C,Henderson L.,6,0,0,0,0,0,0,0,0,0
Empoli,4992,C,Gyasi,5.5,0,0,0,0,0,0,1,0,0
Empoli,5457,C,Maleh,5,0,0,0,0,0,0,0,1,0
Empoli,6889,C,Anjorin,6,0,0,0,0,0,0,0,0,0
Empoli,6998,C,Bacci,6*,0,0,0,0,0,0,0,0,0
Empoli,4463,A,Esposito Se.,5.5,0,0,0,0,0,0,0,0,0
Empoli,4923,A,Colombo,5.5,0,0,0,0,0,0,0,0,0
Empoli,6935,A,Konate Is.,6*,0,0,0,0,0,0,0,0,0
Fiorentina,2521,P,De Gea,6,0,1,0,0,0,0,0,0,0
Fiorentina,2160,D,Gosens,6.5,0,0,0,0,0,0,0,0,1
Fiorentina,4378,D,Ranieri L.,6,0,0,0,0,0,0,0,0,0
Fiorentina,5449,D,Parisi,6,0,0,0,0,0,0,0,0,0
Fiorentina,5603,D,Pongracic,6.5,0,0,0,0,0,0,0,0,0
Fiorentina,5885,D,Dodo',6.5,0,0,0,0,0,0,0,0,0
Fiorentina,6495,D,Comuzzo,6,0,0,0,0,0,0,1,0,0
Fiorentina,1933,C,Mandragora,6,0,0,0,0,0,0,0,0,1
Fiorentina,6252,C,Folorunsho,6,0,0,0,0,0,0,1,0,0
Fiorentina,6804,C,Richardson,5.5,0,0,0,0,0,0,0,0,0
Fiorentina,2097,A,Kean,7,1,0,0,0,0,0,0,0,0
Fiorentina,2762,A,Kouame',6*,0,0,0,0,0,0,0,0,0
Fiorentina,5800,A,Gudmundsson A.,6.5,1,0,0,0,0,0,0,0,0
Fiorentina,6409,A,Beltran L.,5.5,0,0,0,0,0,0,1,0,0
Genoa,188,P,Leali,6,0,2,0,0,0,0,0,0,0
Genoa,791,D,Sabelli,6,0,0,0,0,0,0,0,0,0
Genoa,2593,D,Martin,6.5,0,0,0,0,0,0,0,0,1
Genoa,5514,D,Vasquez,6.5,0,0,0,0,0,0,0,0,0
Genoa,5739,D,De Winter,6.5,1,0,0,0,0,0,1,0,0
Genoa,170,C,Badelj,6*,0,0,0,0,0,0,0,0,0
Genoa,4404,C,Thorsby,6,0,0,0,0,0,0,0,0,0
Genoa,4677,C,Cornet,5,0,0,0,0,0,0,0,0,0
Genoa,4970,C,Messias,6,0,0,0,0,0,0,0,0,0
Genoa,5791,C,Frendrup,6.5,0,0,0,0,0,0,0,0,0
Genoa,5813,C,Miretti,6,0,0,0,0,0,0,0,0,0
Genoa,6917,C,Masini,5.5,0,0,0,0,0,0,0,0,0
Genoa,2038,A,Pinamonti,5.5,0,0,0,0,0,0,0,0,0
Genoa,5506,A,Ekuban,6,0,0,0,0,0,0,0,0,0
Genoa,6164,A,Vitinha O.,5.5,0,0,0,0,0,0,0,0,0
Genoa,6822,A,Ekhator,6*,0,0,0,0,0,0,0,0,0
Inter,2428,P,Sommer,6,0,1,0,0,0,0,0,0,0
Inter,254,D,Dimarco,5.5,0,0,0,0,0,0,0,0,0
Inter,322,D,De Vrij,7,1,0,0,0,0,0,0,0,0
Inter,2120,D,Bastoni,6,0,0,0,0,0,0,1,0,0
Inter,4177,D,Pavard,6,0,0,0,0,0,0,0,0,0
Inter,5513,D,Dumfries,6,0,0,0,0,0,0,1,0,0
Inter,5877,D,Carlos Augusto,6,0,0,0,0,0,0,0,0,0
Inter,6217,D,Bisseck,6.5,0,0,0,0,0,0,0,0,0
Inter,152,C,Zielinski,5.5,0,0,0,0,0,0,0,0,0
Inter,1870,C,Barella,6.5,0,0,0,0,0,0,0,0,0
Inter,2194,C,Calhanoglu,5.5,0,0,0,0,0,0,0,0,0
Inter,2529,C,Mkhitaryan,5.5,0,0,0,0,0,0,0,0,0
Inter,2848,C,Frattesi,6,0,0,0,0,0,0,0,0,0
Inter,5422,C,Zalewski,6.5,0,0,0,0,0,0,0,0,1
Inter,2764,A,Martinez L.,5.5,0,0,0,0,0,0,0,0,0
Inter,4871,A,Thuram,6,0,0,0,0,0,0,0,0,0
Juventus,5876,P,Di Gregorio,6,0,1,0,0,0,0,0,0,0
Juventus,5831,D,Gatti,6,0,0,0,0,0,0,0,0,0
Juventus,6802,D,Savona,6,0,0,0,0,0,0,0,0,0
Juventus,827,C,Locatelli,6,0,0,0,0,0,0,0,0,0
Juventus,4662,C,Weah,6.5,0,0,0,0,0,0,0,0,0
Juventus,4973,C,McKennie,6,0,0,0,0,0,0,0,0,0
Juventus,5562,C,Thuram K.,6.5,0,0,0,0,0,0,0,0,1
Juventus,5685,C,Koopmeiners,6.5,0,0,0,0,0,0,0,0,0
Juventus,6761,C,Veiga R.,6,0,0,0,0,0,0,0,0,0
Juventus,6884,C,Conceicao,6.5,1,0,0,0,0,0,0,0,0
Juventus,2841,A,Vlahovic,7,1,0,0,0,0,0,0,0,0
Juventus,4179,A,Gonzalez N.,6.5,0,0,0,0,0,0,0,0,0
Juventus,5951,A,Kolo Muani,7.5,2,0,0,0,0,0,0,0,0
Juventus,6434,A,Yildiz,6.5,0,0,0,0,0,0,0,0,0
Lazio,2814,P,Provedel,5.5,0,1,0,0,0,0,0,0,0
Lazio,140,D,Hysaj,6,0,0,0,0,0,0,0,0,1
Lazio,460,D,Romagnoli,6,0,0,0,0,0,0,0,0,0
Lazio,2188,D,Marusic,6,0,0,0,0,0,0,0,0,0
Lazio,5833,D,Gila,6.5,0,0,0,0,0,0,0,0,0
Lazio,5899,D,Gigot,6,0,0,0,0,0,0,0,0,0
Lazio,632,C,Zaccagni,7,1,0,0,0,0,0,0,0,0
Lazio,4186,C,Guendouzi,6.5,0,0,0,0,0,0,0,0,0
Lazio,4459,C,Rovella,6.5,0,0,0,0,0,0,0,0,0
Lazio,6629,C,Dele-Bashiru,6*,0,0,0,0,0,0,0,0,0
Lazio,2489,A,Pedro,6*,0,0,0,0,0,0,0,0,0
Lazio,5672,A,Dia,6,0,0,0,0,0,0,0,0,1
Lazio,6226,A,Castellanos,7,1,0,0,0,0,0,0,0,0
Lazio,6398,A,Isaksen,6.5,0,0,0,0,0,0,0,0,0
Lazio,6556,A,Noslin,6*,0,0,0,0,0,0,0,0,0
Lecce,2134,P,Falcone,7.5,0,1,0,0,0,0,0,0,0
Lecce,4502,D,Gallo,6,0,0,0,0,0,0,0,0,0
Lecce,5626,D,Guilbert,6.5,0,0,0,0,0,0,0,0,0
Lecce,5835,D,Baschirotto,5.5,0,0,0,0,0,0,0,0,0
Lecce,6883,D,Jean,6,0,0,0,0,0,0,0,0,0
Lecce,5504,C,Coulibaly L.,6.5,0,0,0,0,0,0,0,0,0
Lecce,5872,C,Helgason,7,0,0,0,0,0,0,0,0,1
Lecce,6394,C,Ramadani,6,0,0,0,0,0,0,1,0,0
Lecce,6459,C,Karlsson,6.5,0,0,0,0,0,0,1,0,0
Lecce,6633,C,Pierret,6.5,0,0,0,0,0,0,0,0,0
Lecce,6634,C,Tete Morente,6.5,0,0,0,0,0,0,0,0,0
Lecce,6435,A,Krstovic,8,1,0,0,0,0,0,0,0,2
Lecce,6549,A,Pierotti,8,2,0,0,0,0,0,0,0,0
Milan,4312,P,Maignan,6,0,1,0,0,0,0,0,0,0
Milan,2515,D,Walker,6,0,0,0,0,0,0,0,0,0
Milan,4292,D,Hernandez T.,6.5,0,0,0,0,0,0,0,0,0
Milan,4401,D,Gabbia,6*,0,0,0,0,0,0,0,0,0
Milan,4751,D,Tomori,6.5,0,0,0,0,0,0,0,0,0
Milan,5022,D,Pavlovic,6,0,0,0,0,0,0,0,0,0
Milan,5812,D,Terracciano F.,5.5,0,0,0,0,0,0,0,0,0
Milan,6531,D,Jimenez A.,6,0,0,0,0,0,0,0,0,0
Milan,2423,C,Pulisic,6,0,0,0,0,0,0,0,0,0
Milan,2818,C,Bennacer,6.5,0,0,0,0,0,0,0,0,0
Milan,4856,C,Chukwueze,6*,0,0,0,0,0,0,0,0,0
Milan,5295,C,Musah,6.5,0,0,0,0,0,0,0,0,0
Milan,6224,C,Reijnders,7,1,0,0,0,0,0,0,0,0
