Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Atalanta,4431,P,Carnesecchi,6.5,0,1,0,0,0,0,0,0,0
Atalanta,554,D,Zappacosta,6,0,0,0,0,0,0,0,0,0
Atalanta,697,D,Cuadrado,5.5,0,0,0,0,0,0,1,0,0
Atalanta,787,D,Djimsiti,6,0,0,0,0,0,0,0,0,0
Atalanta,2640,D,Kolasinac,6,0,0,0,0,0,0,0,0,0
Atalanta,4887,D,Bellanova,6,0,0,0,0,0,0,0,0,0
Atalanta,5578,D,Kossounou,6,0,0,0,0,0,0,0,0,0
Atalanta,6046,D,Hien,5.5,0,0,0,0,0,0,1,0,0
Atalanta,22,C,De Roon,5.5,0,0,0,0,0,0,0,0,0
Atalanta,2077,C,Pasalic,5,0,0,0,0,0,0,0,0,0
Atalanta,2766,C,Zaniolo,6.5,0,0,0,0,0,0,0,0,0
Atalanta,4947,C,Brescianini,7,1,0,0,0,0,0,0,0,0
Atalanta,5119,C,Samardzic,6,0,0,0,0,0,0,0,0,0
Atalanta,5792,C,Ederson D.s.,6.5,0,0,0,0,0,0,0,0,0
Atalanta,4730,A,Lookman,6.5,0,0,0,0,0,0,1,0,1
Atalanta,5995,A,De Ketelaere,5.5,0,0,0,0,0,0,0,0,0
Bologna,133,P,Skorupski,6,0,3,0,0,0,0,0,0,0
Bologna,487,D,De Silvestri,6*,0,0,0,0,0,0,0,0,0
Bologna,4734,D,Miranda J.,5.5,0,0,0,0,0,0,0,0,0
Bologna,5678,D,Holm,5.5,0,0,0,0,0,0,0,0,0
Bologna,6042,D,Lucumi',5,0,0,0,0,0,0,1,0,0
Bologna,6202,D,Beukema,6,0,0,0,0,0,0,0,0,0
Bologna,788,C,Freuler,6.5,0,0,0,0,0,0,0,0,0
Bologna,2167,C,Orsolini,6*,0,0,0,0,0,0,0,0,0
Bologna,5298,C,Pobega,4.5,0,0,0,0,0,0,0,1,0
Bologna,5564,C,Ndoye,6*,0,0,0,0,0,0,0,0,0
Bologna,6206,C,Fabbian,6.5,0,0,0,0,0,0,0,0,0
Bologna,2765,A,Odgaard,6.5,0,0,0,0,0,0,0,0,0
Bologna,6572,A,Castro S.,5.5,0,0,0,0,0,1,1,0,1
