Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Juventus,4973,C,McKennie,5.5,0,0,0,0,0,0,0,0,0
Juventus,5562,C,Thuram K.,5.5,0,0,0,0,0,0,0,0,0
Juventus,6761,C,Veiga R.,5.5,0,0,0,0,0,0,0,0,0
Juventus,6884,C,Conceicao,6,0,0,0,0,0,0,0,0,0
Juventus,2841,A,Vlahovic,5,0,0,0,0,0,0,0,0,0
Juventus,4179,A,Gonzalez N.,5.5,0,0,0,0,0,0,1,0,0
Juventus,5951,A,Kolo Muani,5,0,0,0,0,0,0,0,0,0
Juventus,6434,A,Yildiz,5.5,0,0,0,0,0,0,1,0,0
Lazio,6482,P,Mandas,6.5,0,0,0,0,0,0,0,0,0
Lazio,140,D,Hysaj,6*,0,0,0,0,0,0,0,0,0
Lazio,460,D,Romagnoli,6.5,0,0,0,0,0,0,0,0,0
Lazio,2188,D,Marusic,6,0,0,0,0,0,0,0,0,0
Lazio,2263,D,Lazzari,6,0,0,0,0,0,0,0,0,0
Lazio,2728,D,Pellegrini Lu.,7,0,0,0,0,0,0,0,0,1
Lazio,5833,D,Gila,6.5,0,0,0,0,0,0,0,0,0
Lazio,181,C,Vecino,6,0,0,0,0,0,0,0,0,0
Lazio,632,C,Zaccagni,6.5,0,0,0,0,0,0,0,0,0
Lazio,4186,C,Guendouzi,6,0,0,0,0,0,0,0,0,0
Lazio,4459,C,Rovella,6.5,0,0,0,0,0,0,1,0,1
Lazio,6191,C,Belahyane,4,0,0,0,0,0,0,0,1,0
Lazio,2489,A,Pedro,5.5,0,0,0,0,0,0,0,0,0
Lazio,5672,A,Dia,7,1,0,0,0,0,0,0,0,0
Lazio,6226,A,Castellanos,7,1,0,0,0,0,0,0,0,0
Lazio,6556,A,Noslin,6*,0,0,0,0,0,0,0,0,0
Lecce,2134,P,Falcone,6,0,3,0,0,0,0,0,0,0
Lecce,4502,D,Gallo,5,0,0,0,0,0,0,0,0,0
Lecce,5835,D,Baschirotto,5,0,0,0,0,0,0,0,0,0
Lecce,6632,D,Gaspar K.,5.5,0,0,0,0,0,0,0,0,0
Lecce,6990,D,Veiga D.,5,0,0,0,0,0,0,0,0,0
Lecce,5504,C,Coulibaly L.,5.5,0,0,0,0,0,0,1,0,0
Lecce,5872,C,Helgason,5.5,0,0,0,0,0,0,0,0,0
Lecce,6015,C,Berisha M.,5.5,0,0,0,0,0,0,1,0,0
Lecce,6394,C,Ramadani,5.5,0,0,0,0,0,0,0,0,0
Lecce,6633,C,Pierret,5,0,0,0,0,0,0,0,0,0
Lecce,6634,C,Tete Morente,6.5,0,0,0,0,0,0,0,0,0
Lecce,186,A,Rebic,6*,0,0,0,0,0,0,0,0,0
Lecce,6001,A,Banda,5,0,0,0,0,0,0,0,0,0
Lecce,6435,A,Krstovic,5.5,0,0,0,0,0,0,1,0,0
Lecce,6549,A,Pierotti,5.5,0,0,0,0,0,0,0,0,0
Lecce,7001,A,N'Dri,6,0,0,0,0,0,0,0,0,0
Milan,4312,P,Maignan,6.5,0,1,0,0,0,0,0,0,0
Milan,4292,D,Hernandez T.,6,0,0,0,0,0,0,0,0,0
Milan,4401,D,Gabbia,5.5,0,0,0,0,0,0,0,0,0
Milan,4751,D,Tomori,6.5,0,0,0,0,0,0,0,0,0
Milan,5022,D,Pavlovic,5.5,0,0,0,0,0,0,0,0,0
Milan,6531,D,Jimenez A.,6.5,0,0,0,0,0,0,0,0,0
Milan,2423,C,Pulisic,5,0,0,0,0,0,0,0,0,0
Milan,2839,C,Sottil,5.5,0,0,0,0,0,0,0,0,0
Milan,4686,C,Fofana Y.,6,0,0,0,0,0,0,0,0,0
Milan,4856,C,Chukwueze,6*,0,0,0,0,0,0,0,0,0
Milan,6224,C,Reijnders,6,0,0,0,0,0,0,0,0,0
Milan,2438,A,Jovic,6,0,0,0,0,0,0,0,0,0
Milan,2544,A,Abraham,6,0,0,0,0,0,0,0,0,0
Milan,4510,A,Leao,5,0,0,0,0,0,0,0,0,0
Milan,4811,A,Joao Felix,5.5,0,0,0,0,0,0,0,0,0
Milan,7008,A,Gimenez,6*,0,0,0,0,0,0,0,0,0
Monza,4867,P,Turati,5.5,0,1,0,0,0,0,0,0,0
Monza,729,D,Pereira P.,6,0,0,0,0,0,0,0,0,0
Monza,4530,D,Kyriakopoulos,6,0,0,0,0,0,0,0,0,0
Monza,4925,D,Carboni A.,7,0,0,0,0,0,0,0,0,0
Monza,4958,D,Caldirola,6,0,0,0,0,0,0,1,0,0
Monza,5838,D,Birindelli,5.5,0,0,0,0,0,0,0,0,0
Monza,801,C,Gagliardini,6,0,0,0,0,0,0,0,0,0
Monza,4377,C,Castrovilli,6.5,0,0,0,0,0,0,0,0,0
Monza,5286,C,Akpa Akpro,6,0,0,0,0,0,0,1,0,0
Monza,5425,C,Urbanski,6*,0,0,0,0,0,0,0,0,0
Monza,5516,C,Bianco,6,0,0,0,0,0,0,1,0,0
Monza,5880,C,Ciurria,6*,0,0,0,0,0,0,0,0,0
Monza,1958,A,Caprari,5.5,0,0,0,0,0,0,0,0,0
Monza,5882,A,Mota,5.5,0,0,0,0,0,0,1,0,0
Monza,7002,A,Ganvoula,6,0,0,0,0,0,0,0,0,0
Napoli,572,P,Meret,6,0,0,0,0,0,0,0,0,0
Napoli,1852,D,Spinazzola,6,0,0,0,0,0,0,0,0,0
Napoli,2816,D,Di Lorenzo,6,0,0,0,0,0,0,0,0,0
Napoli,4409,D,Rrahmani,6.5,0,0,0,0,0,0,0,0,0
Napoli,5840,D,Olivera,6,0,0,0,0,0,0,0,0,0
Napoli,6638,D,Marin R.,6,0,0,0,0,0,0,1,0,0
Napoli,536,C,Politano,5.5,0,0,0,0,0,0,0,0,0
Napoli,4220,C,Zambo Anguissa,6,0,0,0,0,0,0,0,0,0
Napoli,4287,C,Lobotka,6,0,0,0,0,0,0,0,0,0
Napoli,4777,C,McTominay,7,1,0,0,0,0,0,0,0,0
Napoli,5131,C,Gilmour,6,0,0,0,0,0,0,0,0,0
Napoli,2061,A,Simeone,6,0,0,0,0,0,0,0,0,0
Napoli,2531,A,Lukaku,5.5,0,0,0,0,0,0,0,0,0
Napoli,4371,A,Raspadori,6.5,0,0,0,0,0,0,0,0,1
Napoli,6145,A,Ngonge,6*,0,0,0,0,0,0,1,0,0
Parma,6641,P,Suzuki,6.5,0,0,0,0,0,0,0,0,0
Parma,5307,D,Valenti,6.5,0,0,0,0,0,0,0,0,0
Parma,5862,D,Valeri,6.5,0,0,0,0,0,0,0,0,1
Parma,6245,D,Vogliacco,6*,0,0,0,0,0,0,0,0,0
Parma,6664,D,Delprato,7,0,0,0,0,0,0,0,0,0
Parma,6887,D,Leoni,7.5,0,0,0,0,0,0,0,0,0
Parma,4423,C,Hernani,6,0,0,0,0,0,0,1,0,0
Parma,5290,C,Estevez,6,0,0,0,0,0,0,0,0,0
Parma,5319,C,Sohm,6.5,0,0,0,0,0,0,1,0,0
Parma,5393,C,Man,6,0,0,0,0,0,0,0,0,0
Parma,6666,C,Bernabe',6*,0,0,0,0,0,0,0,0,0
Parma,6821,C,Hainaut,6,0,0,0,0,0,0,0,0,0
Parma,6898,C,Keita M.,6.5,0,0,0,0,0,0,0,0,0
Parma,6207,A,Almqvist,6*,0,0,0,0,0,0,0,0,0
Parma,6669,A,Bonny,6.5,0,0,0,0,0,0,0,0,0
Parma,7023,A,Pellegrino M.,7,1,0,0,0,0,0,0,0,0
Roma,5841,P,Svilar,6,0,0,0,0,0,0,0,0,0
Roma,2296,D,Mancini,6.5,0,0,0,0,0,0,0,0,0
Roma,4317,D,N'Dicka,6,0,0,0,0,0,0,0,0,0
Roma,4657,D,Celik,6,0,0,0,0,0,0,0,0,0
Roma,4772,D,Angelino,6,0,0,0,0,0,0,0,0,0
Roma,6986,D,Rensch,6*,0,0,0,0,0,0,0,0,0
Roma,779,C,Cristante,6,0,0,0,0,0,0,0,0,0
Roma,795,C,El Shaarawy,6*,0,0,0,0,0,0,0,0,0
Roma,4892,C,Saelemaekers,6,0,0,0,0,0,0,0,0,0
Roma,5589,C,Kone' M.,6.5,0,0,0,0,0,0,0,0,0
Roma,5823,C,Baldanzi,6,0,0,0,0,0,0,0,0,0
Roma,6190,C,Pisilli,6,0,0,0,0,0,0,0,0,0
Roma,5311,A,Shomurodov,6.5,1,0,0,0,0,0,0,0,0
Roma,5734,A,Soule',7,0,0,0,0,0,0,0,0,1
Roma,6675,A,Dovbyk,6,0,0,0,0,0,0,0,0,0
Torino,2170,P,Milinkovic-Savic V.,6.5,0,0,0,0,0,0,0,0,0
Torino,49,D,Masina,6.5,0,0,0,0,0,0,0,0,0
Torino,252,D,Biraghi,6.5,0,0,0,0,0,0,0,0,0
Torino,4374,D,Walukiewicz,6,0,0,0,0,0,0,0,0,0
Torino,4665,D,Maripan,6,0,0,0,0,0,0,1,0,0
Torino,6426,D,Pedersen,6,0,0,0,0,0,0,0,0,0
Torino,6826,D,Dembele' A.,7,1,0,0,0,0,0,0,0,0
Torino,2008,C,Linetty,6,0,0,0,0,0,0,0,0,0
Torino,4479,C,Elmas,5.5,0,0,0,0,0,0,0,0,0
Torino,4890,C,Tameze,6*,0,0,0,0,0,0,0,0,0
Torino,5453,C,Ricci S.,6.5,0,0,0,0,0,0,0,0,0
Torino,5888,C,Casadei,6,0,0,0,0,0,0,0,0,0
Torino,6170,C,Gineitis,5.5,0,0,0,0,0,0,1,0,0
Torino,7052,C,Perciun,6,0,0,0,0,0,0,0,0,0
Torino,2325,A,Karamoh,6,0,0,0,0,0,0,0,0,0
Torino,6646,A,Adams C.,7,1,0,0,0,0,0,0,0,0
Udinese,6462,P,Okoye,5.5,0,2,0,0,0,0,0,0,0
Udinese,5555,D,Kamara H.,5.5,0,0,0,0,0,0,0,0,0
Udinese,5847,D,Bijol,6,0,0,0,0,0,0,1,0,0
Udinese,6047,D,Ehizibue,6,0,0,0,0,0,0,0,0,0
Udinese,6956,D,Solet,5.5,0,0,0,0,0,0,0,0,0
Udinese,5824,C,Pafundi,5.5,0,0,0,0,0,0,0,0,0
Udinese,5850,C,Lovric,5,0,0,0,0,0,0,0,0,0
Udinese,6481,C,Payero,5.5,0,0,0,0,0,0,0,0,0
Udinese,6680,C,Karlstrom,5.5,0,0,0,0,0,0,1,0,0
Udinese,6684,C,Ekkelenkamp,6,0,0,0,0,0,0,0,0,0
Udinese,6900,C,Rui Modesto,5.5,0,0,0,0,0,0,0,0,0
Udinese,6908,C,Atta,6,0,0,0,0,0,0,0,0,0
Udinese,2475,A,Sanchez,6*,0,0,0,0,0,0,0,0,0
Udinese,5637,A,Davis K.,6,0,0,0,0,0,0,0,0,0
Udinese,6635,A,Pizarro,6*,0,0,0,0,0,0,0,0,0
Udinese,6653,A,Bravo,6,0,0,0,0,0,0,0,0,0
Venezia,1843,P,Radu I.,6.5,0,2,0,0,0,0,0,0,0
Venezia,5695,D,Haps,6*,0,0,0,0,0,0,0,0,0
Venezia,6660,D,Marcandalli,6,0,0,0,0,0,0,1,0,0
Venezia,6672,D,Idzes,5,0,0,0,0,0,0,0,0,0
Venezia,6892,D,Schingtienne,6,0,0,0,0,0,0,0,0,0
Venezia,6985,D,Candè,6,0,0,0,0,0,0,0,0,0
Venezia,526,C,Duncan,6,0,0,0,0,0,0,0,0,0
Venezia,4349,C,Nicolussi Caviglia,6.5,0,0,0,0,0,0,0,0,1
Venezia,5507,C,Busio,6.5,1,0,0,0,0,0,0,0,0
Venezia,5998,C,Zerbin,6,0,0,0,0,0,0,0,0,0
Venezia,6020,C,Ellertsson,6,0,0,0,0,0,0,0,0,0
Venezia,6683,C,Doumbia I.,6,0,0,0,0,0,0,0,0,0
Venezia,6904,C,Yeboah J.,7,1,0,0,0,0,0,0,0,0
Venezia,6994,C,Perez K.,5,0,0,0,0,0,0,0,0,0
Venezia,5881,A,Gytkjaer,5.5,0,0,0,0,0,0,0,0,0
Venezia,6250,A,Maric,6*,0,0,0,0,0,0,0,0,0
Verona,4957,P,Montipo',6,0,1,0,0,0,0,0,0,0
Verona,4493,D,Dawidowicz,6,0,0,0,0,0,0,0,0,0
Verona,5532,D,Bradaric,6,0,0,0,0,0,0,0,0,0
Verona,5764,D,Coppola D.,5.5,0,0,0,0,0,0,0,0,0
Verona,6480,D,Tchatchoua,6,0,0,0,0,0,0,0,0,0
Verona,6631,D,Ghilardi,6,0,0,0,0,0,0,0,0,0
Verona,6639,D,Frese,6*,0,0,0,0,0,0,0,0,0
Verona,6957,D,Valentini N.,5.5,0,0,0,0,0,0,1,0,0
Verona,4342,C,Duda,6,0,0,0,0,0,0,0,0,0
Verona,5540,C,Niasse,5.5,0,0,0,0,0,0,0,0,0
Verona,6458,C,Serdar,5.5,0,0,0,0,0,0,0,0,0
Verona,6486,C,Suslov,5.5,0,0,0,0,0,0,0,0,0
Verona,7028,C,Bernede,6,0,0,0,0,0,0,1,0,0
Verona,6159,A,Sarr A.,5.5,0,0,0,0,0,0,0,0,0
Verona,6630,A,Mosquera,6,0,0,0,0,0,0,0,0,0
Verona,6644,A,Rocha Livramento,6*,0,0,0,0,0,0,0,0,0
