Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Atalanta,4431,P,Carnesecchi,6.5,0,1,0,0,0,0,0,0,0
Atalanta,554,D,Zappacosta,5.5,0,0,0,0,0,0,1,0,0
Atalanta,697,D,Cuadrado,6.5,0,0,0,0,0,0,0,0,0
Atalanta,787,D,Djimsiti,6,0,0,0,0,0,0,0,0,0
Atalanta,4887,D,Bellanova,5.5,0,0,0,0,0,0,0,0,0
Atalanta,5354,D,Ruggeri,6.5,0,0,0,0,0,0,0,0,0
Atalanta,5578,D,Kossounou,6,0,0,0,0,0,0,0,0,0
Atalanta,6046,D,Hien,5.5,0,0,0,0,0,0,0,0,0
Atalanta,22,C,De Roon,6.5,0,0,0,0,0,0,0,0,0
Atalanta,2077,C,Pasalic,5.5,0,0,0,0,0,0,0,0,0
Atalanta,4896,C,Maldini,6*,0,0,0,0,0,0,0,0,0
Atalanta,5119,C,Samardzic,6*,0,0,0,0,0,0,0,0,0
Atalanta,5792,C,Ederson D.s.,6,0,0,0,0,0,0,0,0,0
Atalanta,4730,A,Lookman,5.5,0,0,0,0,0,0,0,0,0
Atalanta,5995,A,De Ketelaere,5.5,0,0,0,0,0,0,0,0,0
Atalanta,6228,A,Retegui,7,0,0,0,0,1,0,0,0,0
Bologna,133,P,Skorupski,6.5,0,0,0,0,0,0,0,0,0
Bologna,357,D,Calabria,5.5,0,0,0,0,0,0,0,0,0
Bologna,4734,D,Miranda J.,6.5,0,0,0,0,0,0,0,0,0
Bologna,6042,D,Lucumi',5.5,0,0,0,0,0,0,1,0,0
Bologna,6202,D,Beukema,6,0,0,0,0,0,0,1,0,0
Bologna,788,C,Freuler,6,0,0,0,0,0,0,0,0,0
Bologna,2167,C,Orsolini,6.5,0,0,0,0,0,0,0,0,0
Bologna,5298,C,Pobega,5.5,0,0,0,0,0,0,0,0,0
Bologna,5784,C,Aebischer,5.5,0,0,0,0,0,0,0,0,0
Bologna,6054,C,Moro N.,6*,0,0,0,0,0,0,0,0,0
Bologna,6206,C,Fabbian,6,0,0,0,0,0,0,0,0,0
Bologna,2765,A,Odgaard,5.5,0,0,0,0,0,0,0,0,0
Bologna,4436,A,Cambiaghi,6,0,0,0,0,0,0,0,0,0
Bologna,6572,A,Castro S.,6*,0,0,0,0,0,0,0,0,0
Bologna,6643,A,Dallinga,5.5,0,0,0,0,0,0,0,0,0
Bologna,6895,A,Dominguez B.,5.5,0,0,0,0,0,0,0,0,0
Cagliari,4360,P,Caprile,6,0,0,0,0,0,0,0,0,0
Cagliari,393,D,Luperto,7,0,0,0,0,0,0,0,0,0
Cagliari,2181,D,Palomino,6.5,0,0,0,0,0,0,0,0,0
Cagliari,4421,D,Augello,6.5,0,0,0,0,0,0,0,0,0
Cagliari,4433,D,Zortea,6,0,0,0,0,0,0,1,0,0
Cagliari,4461,D,Zappa,6,0,0,0,0,0,0,1,0,0
Cagliari,1871,C,Deiola,7,1,0,0,0,0,0,0,0,0
Cagliari,4364,C,Gaetano,6.5,0,0,0,0,0,0,0,0,1
Cagliari,4870,C,Adopo,6.5,0,0,0,0,0,0,0,0,0
Cagliari,4965,C,Marin,7,0,0,0,0,0,0,0,0,0
Cagliari,6232,C,Makoumbou,6,0,0,0,0,0,0,0,0,0
Cagliari,247,A,Pavoletti,7.5,1,0,0,0,0,0,0,0,0
Cagliari,5297,A,Luvumbo,6.5,0,0,0,0,0,0,0,0,1
Cagliari,6598,A,Mutandwa,6,0,0,0,0,0,0,0,0,0
Como,6966,P,Butez,6,0,0,0,0,0,0,0,0,0
Como,418,D,Goldaniga,6.5,0,0,0,0,0,0,0,0,0
Como,4994,D,Vojvoda,6,0,0,0,0,0,0,0,0,0
Como,6867,D,Valle,6,0,0,0,0,0,0,0,0,0
Como,6893,D,Kempf,6.5,0,0,0,0,0,0,0,0,0
Como,6896,D,Van Der Brempt,6,0,0,0,0,0,0,0,0,0
Como,7014,D,Smolcic I.,6*,0,0,0,0,0,0,1,0,0
Como,4486,C,Strefezza,7,1,0,0,0,0,0,0,0,0
Como,4658,C,Ikone',5.5,0,0,0,0,0,0,0,0,0
Como,5036,C,Caqueret,6,0,0,0,0,0,0,0,0,0
Como,5559,C,Da Cunha,6,0,0,0,0,0,0,0,0,0
Como,6676,C,Engelhardt,6*,0,0,0,0,0,0,0,0,0
Como,6815,C,Fadera,6,0,0,0,0,0,0,0,0,0
Como,6875,C,Paz N.,6.5,0,0,0,0,0,0,1,0,0
Como,2155,A,Cutrone,6.5,0,0,0,0,0,0,0,0,1
Como,6657,A,Gabrielloni,6,0,0,0,0,0,0,0,0,0
Empoli,6125,P,Vasquez D.,6,0,2,0,0,0,0,0,0,0
Empoli,770,D,Pezzella Giu.,6,0,0,0,0,0,0,0,0,0
Empoli,5010,D,Ismajli,6,0,0,0,0,0,0,0,0,0
Empoli,5718,D,Viti,5.5,0,0,0,0,0,0,0,0,0
Empoli,5856,D,Sambia,6*,0,0,0,0,0,0,0,0,0
Empoli,6537,D,Goglichidze,6.5,0,0,0,0,0,0,0,0,1
Empoli,27,C,Grassi,5.5,0,0,0,0,0,0,0,1,0
Empoli,4498,C,Henderson L.,6,0,0,0,0,0,0,1,0,0
Empoli,4992,C,Gyasi,5.5,0,0,0,0,0,0,0,0,0
Empoli,5397,C,Kovalenko,6,0,0,0,0,0,0,0,0,0
Empoli,6010,C,Fazzini,7,1,0,0,0,0,0,0,0,0
Empoli,6889,C,Anjorin,5.5,0,0,0,0,0,0,1,0,0
Empoli,4463,A,Esposito Se.,6,0,0,0,0,0,0,0,0,0
Empoli,4923,A,Colombo,6,0,0,0,0,0,0,0,0,0
Empoli,6119,A,Solbakken,5.5,0,0,0,0,0,0,0,0,0
Empoli,6935,A,Konate Is.,6*,0,0,0,0,0,0,0,0,0
Fiorentina,2521,P,De Gea,6,0,1,0,0,0,0,0,0,0
Fiorentina,2160,D,Gosens,5.5,0,0,0,0,0,0,0,0,0
Fiorentina,4378,D,Ranieri L.,6,0,0,0,0,0,0,1,0,0
Fiorentina,4904,D,Mari',6.5,0,0,0,0,0,0,0,0,0
Fiorentina,5449,D,Parisi,6,0,0,0,0,0,0,0,0,0
Fiorentina,5603,D,Pongracic,6,0,0,0,0,0,0,0,0,0
Fiorentina,6495,D,Comuzzo,6,0,0,0,0,0,0,0,0,0
Fiorentina,333,C,Cataldi,6,0,0,0,0,0,0,0,0,0
Fiorentina,1933,C,Mandragora,7.5,1,0,0,0,0,0,1,0,0
Fiorentina,2766,C,Zaniolo,6,0,0,0,0,0,0,0,0,0
Fiorentina,4465,C,Fagioli,6*,0,0,0,0,0,0,0,0,0
Fiorentina,5875,C,Adli,7.5,1,0,0,0,0,0,0,0,1
Fiorentina,6252,C,Folorunsho,5.5,0,0,0,0,0,0,0,0,0
Fiorentina,6804,C,Richardson,6,0,0,0,0,0,0,0,0,0
Fiorentina,5800,A,Gudmundsson A.,6.5,0,0,0,0,0,0,0,0,1
Fiorentina,6409,A,Beltran L.,6,0,0,0,0,0,0,1,0,0
Genoa,188,P,Leali,6,0,1,0,0,0,0,0,0,0
Genoa,791,D,Sabelli,6*,0,0,0,0,0,0,0,0,0
Genoa,2593,D,Martin,6,0,0,0,0,0,0,0,0,0
Genoa,5514,D,Vasquez,5.5,0,0,0,0,0,0,1,0,0
Genoa,5527,D,Zanoli,6*,0,0,0,0,0,0,0,0,0
Genoa,5739,D,De Winter,6.5,0,0,0,0,0,0,0,0,0
Genoa,6814,D,Norton-Cuffy,5.5,0,0,0,0,0,0,0,0,0
Genoa,6916,D,Ahanor,6,0,0,0,0,0,0,0,0,0
Genoa,4404,C,Thorsby,5.5,0,0,0,0,0,0,0,0,0
Genoa,4970,C,Messias,6,0,0,0,0,0,0,0,0,0
