Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Inter,2525,D,Darmian,6,0,0,0,0,0,0,0,0,0
Inter,4177,D,Pavard,6,0,0,0,0,0,0,0,0,0
Inter,5513,D,Dumfries,7,1,0,0,0,0,0,0,0,0
Inter,5877,D,Carlos Augusto,6,0,0,0,0,0,0,0,0,0
Inter,152,C,Zielinski,5.5,0,0,0,0,0,0,0,0,0
Inter,1870,C,Barella,5.5,0,0,0,0,0,0,0,0,0
Inter,2848,C,Frattesi,5.5,0,0,0,0,0,0,0,0,0
Inter,5719,C,Asllani,5.5,0,0,0,0,0,0,0,0,0
Inter,6532,C,Buchanan T.,6*,0,0,0,0,0,0,0,0,0
Inter,2764,A,Martinez L.,7,1,0,0,0,0,0,0,0,0
Inter,4871,A,Thuram,6.5,0,0,0,0,0,0,0,0,0
Inter,6628,A,Taremi,5.5,0,0,0,0,0,0,0,0,0
Juventus,5876,P,Di Gregorio,6.5,0,1,0,0,0,0,0,0,0
Juventus,4976,D,Kalulu,7.5,1,0,0,0,0,0,0,0,0
Juventus,5520,D,Cambiaso,5,0,0,0,0,0,0,0,0,0
Juventus,5831,D,Gatti,7,0,0,0,0,0,0,0,0,0
Juventus,6802,D,Savona,5,0,0,0,0,0,0,0,0,0
Juventus,827,C,Locatelli,6.5,0,0,0,0,0,0,0,0,0
Juventus,4465,C,Fagioli,6*,0,0,0,0,0,0,0,0,0
Juventus,4911,C,Douglas Luiz,6,0,0,0,0,0,0,0,0,0
Juventus,4973,C,McKennie,7,0,0,0,0,0,0,0,0,1
Juventus,5562,C,Thuram K.,6.5,0,0,0,0,0,0,0,0,0
Juventus,5685,C,Koopmeiners,6,0,0,0,0,0,0,0,0,0
Juventus,4179,A,Gonzalez N.,6.5,0,0,0,0,0,0,0,0,0
Juventus,6434,A,Yildiz,5.5,0,0,0,0,0,0,0,0,0
Juventus,6833,A,Mbangula,6*,0,0,0,0,0,0,1,0,0
Lazio,2814,P,Provedel,6,0,2,0,0,0,0,0,0,0
Lazio,460,D,Romagnoli,5.5,0,0,0,0,0,0,0,0,0
Lazio,2188,D,Marusic,6,0,0,0,0,0,0,0,0,0
Lazio,2263,D,Lazzari,6*,0,0,0,0,0,0,0,0,0
Lazio,2728,D,Pellegrini Lu.,6*,0,0,0,0,0,0,0,0,0
Lazio,5620,D,Tavares N.,5.5,0,0,0,0,0,0,0,0,0
Lazio,5833,D,Gila,5.5,0,0,0,0,0,0,1,0,0
Lazio,632,C,Zaccagni,5.5,0,0,0,0,0,0,1,0,0
Lazio,4186,C,Guendouzi,5.5,0,0,0,0,0,0,0,0,0
Lazio,4459,C,Rovella,5.5,0,0,0,0,0,0,1,0,0
Lazio,5919,C,Tchaouna,5.5,0,0,0,0,0,0,0,0,0
Lazio,6629,C,Dele-Bashiru,6.5,0,0,0,0,0,0,0,0,0
Lazio,5672,A,Dia,5.5,0,0,0,0,0,0,1,0,0
Lazio,6226,A,Castellanos,5.5,0,0,0,0,0,0,0,1,0
Lazio,6398,A,Isaksen,6,0,0,0,0,0,0,0,0,0
Lazio,6556,A,Noslin,6*,0,0,0,0,0,0,0,0,0
Lecce,2134,P,Falcone,6,0,0,0,0,0,0,0,0,0
Lecce,4502,D,Gallo,6,0,0,0,0,0,0,0,0,0
Lecce,5626,D,Guilbert,6.5,0,0,0,0,0,0,0,0,0
Lecce,5835,D,Baschirotto,6.5,0,0,0,0,0,0,0,0,0
Lecce,6257,D,Dorgu,6.5,0,0,0,0,0,0,0,0,0
Lecce,6883,D,Jean,6.5,0,0,0,0,0,0,0,0,0
Lecce,5504,C,Coulibaly L.,6.5,0,0,0,0,0,0,0,0,0
Lecce,5872,C,Helgason,6,0,0,0,0,0,0,0,0,0
