Team,Cod,Role,Name,Rating,Gf,Gs,Rp,Rs,Rf,Au,Amm,Esp,Ass
Atalanta,4431,P,Carnesecchi,7,0,3,0,0,0,0,0,0,0
Atalanta,697,D,Cuadrado,6,0,0,0,0,0,0,0,0,0
Atalanta,787,D,Djimsiti,5.5,0,0,0,0,0,0,1,0,0
Atalanta,4887,D,Bellanova,6.5,0,0,0,0,0,0,0,0,1
Atalanta,5354,D,Ruggeri,6,0,0,0,0,0,0,0,0,0
Atalanta,5578,D,Kossounou,5.5,0,0,0,0,0,0,0,0,0
Atalanta,6066,D,Posch,5,0,0,0,0,0,0,0,0,0
Atalanta,6832,D,Palestra,6,0,0,0,0,0,0,0,0,0
Atalanta,2077,C,Pasalic,5.5,0,0,0,0,0,0,0,0,0
Atalanta,4896,C,Maldini,7.5,2,0,0,0,0,0,0,0,0
Atalanta,4947,C,Brescianini,5.5,0,0,0,0,0,0,0,0,0
Atalanta,5792,C,Ederson D.s.,5.5,0,0,0,0,0,0,0,0,0
Atalanta,6024,C,Sulemana I.,6,0,0,0,0,0,0,0,0,0
Atalanta,4730,A,Lookman,5.5,0,0,0,0,0,0,0,0,0
Atalanta,5995,A,De Ketelaere,6,0,0,0,0,0,0,0,0,0
Atalanta,6228,A,Retegui,6.5,0,0,0,0,0,0,0,0,1
Bologna,2722,P,Ravaglia F.,5.5,0,3,0,0,0,0,0,0,0
Bologna,357,D,Calabria,6,0,0,0,0,0,0,1,0,0
Bologna,487,D,De Silvestri,6,0,0,0,0,0,0,0,0,0
Bologna,2653,D,Lykogiannis,5,0,0,0,0,0,0,1,0,0
Bologna,5498,D,Casale,5,0,0,0,0,0,0,0,0,1
Bologna,5678,D,Holm,4.5,0,0,0,0,0,0,0,0,0
Bologna,6042,D,Lucumi',5,0,0,0,0,0,0,1,0,0
Bologna,788,C,Freuler,5,0,0,0,0,0,0,0,0,0
Bologna,2167,C,Orsolini,6.5,1,0,0,0,0,0,1,0,0
Bologna,5298,C,Pobega,6,0,0,0,0,0,0,0,0,0
Bologna,5564,C,Ndoye,5.5,0,0,0,0,0,0,0,0,0
Bologna,5784,C,Aebischer,5,0,0,0,0,0,0,1,0,0
Bologna,5858,C,Ferguson,5,0,0,0,0,0,0,0,0,0
Bologna,6206,C,Fabbian,6*,0,0,0,0,0,0,0,0,0
Bologna,4436,A,Cambiaghi,6,0,0,0,0,0,0,0,0,0
Bologna,6572,A,Castro S.,5,0,0,0,0,0,0,0,0,0
Cagliari,4929,P,Ciocci,6*,0,0,0,0,0,0,0,0,0
Cagliari,6650,P,Sherri,6,0,2,0,0,0,0,0,0,0
Cagliari,393,D,Luperto,6,0,0,0,0,0,0,0,0,0
Cagliari,2181,D,Palomino,6,0,0,0,0,0,0,0,0,0
Cagliari,4210,D,Mina,5.5,0,0,0,0,0,0,0,0,0
Cagliari,4421,D,Augello,5,0,0,0,0,0,0,0,0,0
Cagliari,4433,D,Zortea,6,0,0,0,0,0,0,0,0,0
Cagliari,4461,D,Zappa,5,0,0,0,0,0,0,0,0,0
Cagliari,5701,D,Obert,6,0,0,0,0,0,0,0,0,0
Cagliari,440,C,Viola,5.5,0,0,0,0,0,0,0,0,0
Cagliari,1871,C,Deiola,6,0,0,0,0,0,0,0,0,0
Cagliari,4870,C,Adopo,5,0,0,0,0,0,0,0,0,0
Cagliari,4965,C,Marin,6,0,0,0,0,0,0,0,0,0
Cagliari,6232,C,Makoumbou,5,0,0,0,0,0,0,1,0,0
Cagliari,4359,A,Piccoli,6,0,0,0,0,0,0,0,0,0
Cagliari,6598,A,Mutandwa,6,0,0,0,0,0,0,0,0,0
Como,387,P,Reina,4.5,0,1,0,0,0,0,0,1,0
Como,6966,P,Butez,6,0,1,0,0,0,0,0,0,0
Como,4994,D,Vojvoda,5.5,0,0,0,0,0,0,0,0,0
